num	gene	desc	n	mindist	nmuts0	nmuts3	nmuts12	npairs0	npairs3	npairs12
3150	GJD2	gap junction protein, delta 2, 36kDa	2	9	0	0	1	0	0	1
3309	GRAMD1A	GRAM domain containing 1A	2	9	0	0	1	0	0	1
3351	GSG2	germ cell associated 2 (haspin)	2	9	0	0	1	0	0	1
3873	KBTBD8	kelch repeat and BTB (POZ) domain containing 8	6	9	0	0	1	0	0	1
3903	KCNJ3	potassium inwardly-rectifying channel, subfamily J, member 3	3	9	0	0	1	0	0	1
4114	KLK6	kallikrein-related peptidase 6	3	9	0	0	1	0	0	1
4447	LUM	lumican	2	9	0	0	1	0	0	1
5777	PDE4A	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)	3	9	0	0	1	0	0	1
5873	PHF8	PHD finger protein 8	3	9	0	0	1	0	0	1
6395	PTPRJ	protein tyrosine phosphatase, receptor type, J	3	9	0	0	1	0	0	1
7272	SLC2A3	solute carrier family 2 (facilitated glucose transporter), member 3	3	9	0	0	1	0	0	1
8124	TMTC2	transmembrane and tetratricopeptide repeat containing 2	5	9	0	0	1	0	0	1
8142	TNKS1BP1	tankyrase 1 binding protein 1, 182kDa	7	9	0	0	1	0	0	1
8174	TOPBP1	topoisomerase (DNA) II binding protein 1	6	9	0	0	1	0	0	1
8222	TRAT1	T cell receptor associated transmembrane adaptor 1	2	9	0	0	1	0	0	1
8309	TSPAN19	tetraspanin 19	4	9	0	0	1	0	0	1
8338	TTC39C	tetratricopeptide repeat domain 39C	3	9	0	0	1	0	0	1
8816	ZDBF2	zinc finger, DBF-type containing 2	4	9	0	0	1	0	0	1
119	ACSL6	acyl-CoA synthetase long-chain family member 6	4	10	0	0	1	0	0	1
134	ACTL9	actin-like 9	2	10	0	0	1	0	0	1
240	AGPAT6	1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta)	2	10	0	0	1	0	0	1
322	ALKBH6	alkB, alkylation repair homolog 6 (E. coli)	2	10	0	0	1	0	0	1
413	ANKRD52	ankyrin repeat domain 52	2	10	0	0	1	0	0	1
628	ATM	ataxia telangiectasia mutated	13	10	0	0	1	0	0	1
839	BTAF1	BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa (Mot1 homolog, S. cerevisiae)	4	10	0	0	1	0	0	1
1221	CACNA1D	calcium channel, voltage-dependent, L type, alpha 1D subunit	6	10	0	0	1	0	0	1
1404	CCNB2	cyclin B2	5	10	0	0	1	0	0	1
1653	CHST4	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4	2	10	0	0	1	0	0	1
1695	CLEC12A	C-type lectin domain family 12, member A	2	10	0	0	1	0	0	1
2233	DLD	dihydrolipoamide dehydrogenase	4	10	0	0	1	0	0	1
3263	GPR171	G protein-coupled receptor 171	2	10	0	0	1	0	0	1
3329	GRIN2B	glutamate receptor, ionotropic, N-methyl D-aspartate 2B	10	10	0	0	1	0	0	1
3734	INPP5F	inositol polyphosphate-5-phosphatase F	4	10	0	0	1	0	0	1
3827	ITPR2	inositol 1,4,5-triphosphate receptor, type 2	6	10	0	0	1	0	0	1
4007	KIAA1370	KIAA1370	3	10	0	0	1	0	0	1
4295	LIPI	lipase, member I	5	10	0	0	1	0	0	1
4508	MANEA	mannosidase, endo-alpha	2	10	0	0	1	0	0	1
4953	MYH4	myosin, heavy chain 4, skeletal muscle	7	10	0	0	1	0	0	1
5957	PKN2	protein kinase N2	3	10	0	0	1	0	0	1
6198	PRAMEF11	PRAME family member 11	3	10	0	0	1	0	0	1
6517	RAPGEF2	Rap guanine nucleotide exchange factor (GEF) 2	7	10	0	0	1	0	0	1
6728	RNF25	ring finger protein 25	2	10	0	0	1	0	0	1
7097	SGPP2	sphingosine-1-phosphate phosphotase 2	2	10	0	0	1	0	0	1
7388	SLFN12L	schlafen family member 12-like	4	10	0	0	1	0	0	1
7641	ST8SIA6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	2	10	0	0	1	0	0	1
7966	TIAM1	T-cell lymphoma invasion and metastasis 1	2	10	0	0	1	0	0	1
7997	TLN2	talin 2	7	10	0	0	1	0	0	1
8181	TP53BP1	tumor protein p53 binding protein 1	6	10	0	0	1	0	0	1
8299	TSGA13	testis specific, 13	2	10	0	0	1	0	0	1
8328	TTC21B	tetratricopeptide repeat domain 21B	2	10	0	0	1	0	0	1
8436	UBR1	ubiquitin protein ligase E3 component n-recognin 1	7	10	0	0	1	0	0	1
8831	ZEB2	zinc finger E-box binding homeobox 2	5	10	0	0	1	0	0	1
334	ALPP	alkaline phosphatase, placental (Regan isozyme)	3	11	0	0	1	0	0	1
382	ANKFN1	ankyrin-repeat and fibronectin type III domain containing 1	3	11	0	0	1	0	0	1
575	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	4	11	0	0	1	0	0	1
851	BTNL3	butyrophilin-like 3	4	11	0	0	1	0	0	1
1094	C2orf67	chromosome 2 open reading frame 67	5	11	0	0	1	0	0	1
1349	CCDC158	coiled-coil domain containing 158	3	11	0	0	1	0	0	1
1613	CHD4	chromodomain helicase DNA binding protein 4	7	11	0	0	1	0	0	1
1936	CSMD2	CUB and Sushi multiple domains 2	4	11	0	0	1	0	0	1
2506	EME2	essential meiotic endonuclease 1 homolog 2 (S. pombe)	2	11	0	0	1	0	0	1
3588	HSPA4L	heat shock 70kDa protein 4-like	3	11	0	0	1	0	0	1
3900	KCNJ15	potassium inwardly-rectifying channel, subfamily J, member 15	2	11	0	0	1	0	0	1
4596	MCCC2	methylcrotonoyl-Coenzyme A carboxylase 2 (beta)	4	11	0	0	1	0	0	1
4875	MTDH	metadherin	3	11	0	0	1	0	0	1
5071	NCOA1	nuclear receptor coactivator 1	2	11	0	0	1	0	0	1
5178	NKAIN3	Na+/K+ transporting ATPase interacting 3	3	11	0	0	1	0	0	1
5920	PIK3CG	phosphoinositide-3-kinase, catalytic, gamma polypeptide	4	11	0	0	1	0	0	1
6367	PTK7	PTK7 protein tyrosine kinase 7	2	11	0	0	1	0	0	1
6884	SAMD9	sterile alpha motif domain containing 9	5	11	0	0	1	0	0	1
7274	SLC30A5	solute carrier family 30 (zinc transporter), member 5	3	11	0	0	1	0	0	1
7295	SLC36A1	solute carrier family 36 (proton/amino acid symporter), member 1	6	11	0	0	1	0	0	1
8062	TMEM184C	transmembrane protein 184C	4	11	0	0	1	0	0	1
8802	ZC3H7A	zinc finger CCCH-type containing 7A	3	11	0	0	1	0	0	1
9150	ZNF816A	zinc finger protein 816A	3	11	0	0	1	0	0	1
6707	RNF115	ring finger protein 115	3	12	0	0	2	0	0	2
3	A2BP1	RNA binding protein, fox-1 homolog (C. elegans) 1	4	12	0	0	1	0	0	1
4	A2M	alpha-2-macroglobulin	5	12	0	0	1	0	0	1
35	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	9	12	0	0	1	0	0	1
149	ACVR2A	activin A receptor, type IIA	3	12	0	0	1	0	0	1
726	BAGE2	B melanoma antigen family, member 2	4	12	0	0	1	0	0	1
1117	C3orf67	chromosome 3 open reading frame 67	2	12	0	0	1	0	0	1
1180	C7orf66	chromosome 7 open reading frame 66	2	12	0	0	1	0	0	1
1273	CAPRIN2	caprin family member 2	3	12	0	0	1	0	0	1
1362	CCDC41	coiled-coil domain containing 41	3	12	0	0	1	0	0	1
1517	CDK12	cyclin-dependent kinase 12	5	12	0	0	1	0	0	1
2059	DAAM1	dishevelled associated activator of morphogenesis 1	3	12	0	0	1	0	0	1
4862	MSN	moesin	4	12	0	0	1	0	0	1
5251	NPC1	Niemann-Pick disease, type C1	2	12	0	0	1	0	0	1
5378	OLFM4	olfactomedin 4	3	12	0	0	1	0	0	1
5824	PER2	period homolog 2 (Drosophila)	3	12	0	0	1	0	0	1
6080	POLE	polymerase (DNA directed), epsilon	4	12	0	0	1	0	0	1
6480	RABGEF1	RAB guanine nucleotide exchange factor (GEF) 1	3	12	0	0	1	0	0	1
7227	SLC22A9	solute carrier family 22 (organic anion transporter), member 9	3	12	0	0	1	0	0	1
7253	SLC26A11	solute carrier family 26, member 11	3	12	0	0	1	0	0	1
7405	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	7	12	0	0	1	0	0	1
8423	UBE4B	ubiquitination factor E4B (UFD2 homolog, yeast)	6	12	0	0	1	0	0	1
8769	ZBBX	zinc finger, B-box domain containing	4	12	0	0	1	0	0	1
9005	ZNF425	zinc finger protein 425	2	12	0	0	1	0	0	1
274	AKAP13	A kinase (PRKA) anchor protein 13	6	13	0	0	0	0	0	0
472	APOB	apolipoprotein B (including Ag(x) antigen)	8	13	0	0	0	0	0	0
798	BMP5	bone morphogenetic protein 5	2	13	0	0	0	0	0	0
858	BZW2	basic leucine zipper and W2 domains 2	3	13	0	0	0	0	0	0
2749	FAM70B	family with sequence similarity 70, member B	3	13	0	0	0	0	0	0
2804	FBN2	fibrillin 2 (congenital contractural arachnodactyly)	10	13	0	0	0	0	0	0
2866	FGD6	FYVE, RhoGEF and PH domain containing 6	3	13	0	0	0	0	0	0
3079	GBP1	guanylate binding protein 1, interferon-inducible, 67kDa	4	13	0	0	0	0	0	0
3118	GFRAL	GDNF family receptor alpha like	5	13	0	0	0	0	0	0
3498	HIST1H4E	histone cluster 1, H4e	2	13	0	0	0	0	0	0
3775	IRAK1BP1	interleukin-1 receptor-associated kinase 1 binding protein 1	3	13	0	0	0	0	0	0
3949	KEL	Kell blood group, metallo-endopeptidase	3	13	0	0	0	0	0	0
4001	KIAA1210	KIAA1210	3	13	0	0	0	0	0	0
4010	KIAA1429	KIAA1429	4	13	0	0	0	0	0	0
4609	MCPH1	microcephalin 1	2	13	0	0	0	0	0	0
5027	NAP1L2	nucleosome assembly protein 1-like 2	3	13	0	0	0	0	0	0
5076	NCOA6	nuclear receptor coactivator 6	6	13	0	0	0	0	0	0
5332	NUP205	nucleoporin 205kDa	5	13	0	0	0	0	0	0
5488	OR52B4	olfactory receptor, family 52, subfamily B, member 4	3	13	0	0	0	0	0	0
5705	PCDHA6	protocadherin alpha 6	4	13	0	0	0	0	0	0
5752	PCNT	pericentrin	5	13	0	0	0	0	0	0
5786	PDE8A	phosphodiesterase 8A	3	13	0	0	0	0	0	0
6108	POMZP3	POM (POM121 homolog, rat) and ZP3 fusion	3	13	0	0	0	0	0	0
6135	PPEF1	protein phosphatase, EF-hand calcium binding domain 1	2	13	0	0	0	0	0	0
7378	SLCO1B3	solute carrier organic anion transporter family, member 1B3	3	13	0	0	0	0	0	0
7428	SMO	smoothened homolog (Drosophila)	3	13	0	0	0	0	0	0
8546	USP7	ubiquitin specific peptidase 7 (herpes virus-associated)	2	13	0	0	0	0	0	0
8624	WAPAL	wings apart-like homolog (Drosophila)	3	13	0	0	0	0	0	0
8680	WDR93	WD repeat domain 93	4	13	0	0	0	0	0	0
8720	XIRP2	xin actin-binding repeat containing 2	10	13	0	0	0	0	0	0
126	ACSS2	acyl-CoA synthetase short-chain family member 2	3	14	0	0	0	0	0	0
164	ADAM29	ADAM metallopeptidase domain 29	4	14	0	0	0	0	0	0
239	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)	2	14	0	0	0	0	0	0
1731	CLTC	clathrin, heavy chain (Hc)	8	14	0	0	0	0	0	0
2176	DENND5B	DENN/MADD domain containing 5B	3	14	0	0	0	0	0	0
2417	ECT2	epithelial cell transforming sequence 2 oncogene	4	14	0	0	0	0	0	0
2737	FAM54B	family with sequence similarity 54, member B	2	14	0	0	0	0	0	0
2744	FAM5C	family with sequence similarity 5, member C	6	14	0	0	0	0	0	0
4370	LRP1B	low density lipoprotein-related protein 1B (deleted in tumors)	14	14	0	0	0	0	0	0
4530	MAP3K5	mitogen-activated protein kinase kinase kinase 5	4	14	0	0	0	0	0	0
4906	MTSS1	metastasis suppressor 1	3	14	0	0	0	0	0	0
5233	NOS1	nitric oxide synthase 1 (neuronal)	7	14	0	0	0	0	0	0
5257	NPHP4	nephronophthisis 4	2	14	0	0	0	0	0	0
6127	POU6F2	POU class 6 homeobox 2	3	14	0	0	0	0	0	0
6500	RALGAPA2	Ral GTPase activating protein, alpha subunit 2 (catalytic)	3	14	0	0	0	0	0	0
6512	RANBP6	RAN binding protein 6	3	14	0	0	0	0	0	0
6657	RHEB	Ras homolog enriched in brain	2	14	0	0	0	0	0	0
7505	SPAG17	sperm associated antigen 17	6	14	0	0	0	0	0	0
7526	SPCS1	signal peptidase complex subunit 1 homolog (S. cerevisiae)	2	14	0	0	0	0	0	0
7741	SYNE1	spectrin repeat containing, nuclear envelope 1	14	14	0	0	0	0	0	0
8048	TMEM145	transmembrane protein 145	2	14	0	0	0	0	0	0
8196	TPR	translocated promoter region (to activated MET oncogene)	8	14	0	0	0	0	0	0
8612	VRK3	vaccinia related kinase 3	2	14	0	0	0	0	0	0
74	ABP1	amiloride binding protein 1 (amine oxidase (copper-containing))	4	15	0	0	0	0	0	0
99	ACO1	aconitase 1, soluble	5	15	0	0	0	0	0	0
286	AKR1B15	aldo-keto reductase family 1, member B15	3	15	0	0	0	0	0	0
1192	C9orf125	chromosome 9 open reading frame 125	3	15	0	0	0	0	0	0
1245	CALM1	calmodulin 1 (phosphorylase kinase, delta)	2	15	0	0	0	0	0	0
2188	DGKK	diacylglycerol kinase, kappa	2	15	0	0	0	0	0	0
2352	DSCC1	defective in sister chromatid cohesion 1 homolog (S. cerevisiae)	2	15	0	0	0	0	0	0
2397	DZIP1L	DAZ interacting protein 1-like	2	15	0	0	0	0	0	0
2425	EEA1	early endosome antigen 1	5	15	0	0	0	0	0	0
2515	EMR3	egf-like module containing, mucin-like, hormone receptor-like 3	6	15	0	0	0	0	0	0
3335	GRK6	G protein-coupled receptor kinase 6	3	15	0	0	0	0	0	0
3451	HEPH	hephaestin	2	15	0	0	0	0	0	0
3682	IL16	interleukin 16 (lymphocyte chemoattractant factor)	5	15	0	0	0	0	0	0
5892	PI4KA	phosphatidylinositol 4-kinase, catalytic, alpha	9	15	0	0	0	0	0	0
5939	PITRM1	pitrilysin metallopeptidase 1	4	15	0	0	0	0	0	0
7397	SLITRK6	SLIT and NTRK-like family, member 6	6	15	0	0	0	0	0	0
7646	STAG2	stromal antigen 2	9	15	0	0	0	0	0	0
7721	SUPV3L1	suppressor of var1, 3-like 1 (S. cerevisiae)	4	15	0	0	0	0	0	0
8265	TRIP13	thyroid hormone receptor interactor 13	2	15	0	0	0	0	0	0
8622	VWF	von Willebrand factor	6	15	0	0	0	0	0	0
8858	ZFY	zinc finger protein, Y-linked	3	15	0	0	0	0	0	0
9178	ZRANB1	zinc finger, RAN-binding domain containing 1	2	15	0	0	0	0	0	0
597	ASTL	astacin-like metallo-endopeptidase (M12 family)	2	16	0	0	0	0	0	0
620	ATG2B	ATG2 autophagy related 2 homolog B (S. cerevisiae)	3	16	0	0	0	0	0	0
1493	CDH11	cadherin 11, type 2, OB-cadherin (osteoblast)	4	16	0	0	0	0	0	0
1706	CLIC6	chloride intracellular channel 6	3	16	0	0	0	0	0	0
1971	CTR9	Ctr9, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)	3	16	0	0	0	0	0	0
2624	EXOSC8	exosome component 8	2	16	0	0	0	0	0	0
3009	G2E3	G2/M-phase specific E3 ubiquitin protein ligase	2	16	0	0	0	0	0	0
3102	GDF3	growth differentiation factor 3	2	16	0	0	0	0	0	0
3723	INADL	InaD-like (Drosophila)	5	16	0	0	0	0	0	0
3783	IRS1	insulin receptor substrate 1	3	16	0	0	0	0	0	0
4059	KIF3A	kinesin family member 3A	3	16	0	0	0	0	0	0
4305	LMBRD1	LMBR1 domain containing 1	3	16	0	0	0	0	0	0
5330	NUP160	nucleoporin 160kDa	5	16	0	0	0	0	0	0
5696	PCDH7	protocadherin 7	6	16	0	0	0	0	0	0
6332	PSMB11	proteasome (prosome, macropain) subunit, beta type, 11	2	16	0	0	0	0	0	0
6540	RASSF3	Ras association (RalGDS/AF-6) domain family member 3	2	16	0	0	0	0	0	0
6777	RPL30	ribosomal protein L30	2	16	0	0	0	0	0	0
6861	RYR3	ryanodine receptor 3	13	16	0	0	0	0	0	0
8202	TPST1	tyrosylprotein sulfotransferase 1	2	16	0	0	0	0	0	0
8723	XKR6	XK, Kell blood group complex subunit-related family, member 6	2	16	0	0	0	0	0	0
401	ANKRD30B	ankyrin repeat domain 30B	5	17	0	0	0	0	0	0
588	ASH1L	ash1 (absent, small, or homeotic)-like (Drosophila)	8	17	0	0	0	0	0	0
1244	CALD1	caldesmon 1	3	17	0	0	0	0	0	0
2472	EIF4A2	eukaryotic translation initiation factor 4A, isoform 2	3	17	0	0	0	0	0	0
3722	IMPG1	interphotoreceptor matrix proteoglycan 1	2	17	0	0	0	0	0	0
4338	LPAR4	lysophosphatidic acid receptor 4	4	17	0	0	0	0	0	0
4566	MARK1	MAP/microtubule affinity-regulating kinase 1	6	17	0	0	0	0	0	0
5619	PAH	phenylalanine hydroxylase	3	17	0	0	0	0	0	0
6114	POSTN	periostin, osteoblast specific factor	2	17	0	0	0	0	0	0
6192	PQLC3	PQ loop repeat containing 3	2	17	0	0	0	0	0	0
6536	RASGRF2	Ras protein-specific guanine nucleotide-releasing factor 2	2	17	0	0	0	0	0	0
6595	RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)	2	17	0	0	0	0	0	0
6680	RIN2	Ras and Rab interactor 2	2	17	0	0	0	0	0	0
7092	SGK3	serum/glucocorticoid regulated kinase family, member 3	2	17	0	0	0	0	0	0
7618	SSRP1	structure specific recognition protein 1	3	17	0	0	0	0	0	0
8629	WASL	Wiskott-Aldrich syndrome-like	5	17	0	0	0	0	0	0
147	ACVR1B	activin A receptor, type IB	3	18	0	0	0	0	0	0
155	ADAM10	ADAM metallopeptidase domain 10	4	18	0	0	0	0	0	0
157	ADAM12	ADAM metallopeptidase domain 12 (meltrin alpha)	3	18	0	0	0	0	0	0
190	ADAR	adenosine deaminase, RNA-specific	4	18	0	0	0	0	0	0
643	ATP1A2	ATPase, Na+/K+ transporting, alpha 2 (+) polypeptide	4	18	0	0	0	0	0	0
1419	CCRN4L	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	2	18	0	0	0	0	0	0
1570	CENPW	centromere protein W	2	18	0	0	0	0	0	0
1804	COL1A2	collagen, type I, alpha 2	6	18	0	0	0	0	0	0
1933	CSGALNACT2	chondroitin sulfate N-acetylgalactosaminyltransferase 2	3	18	0	0	0	0	0	0
2114	DDAH1	dimethylarginine dimethylaminohydrolase 1	2	18	0	0	0	0	0	0
2219	DIP2C	DIP2 disco-interacting protein 2 homolog C (Drosophila)	7	18	0	0	0	0	0	0
2939	FNIP2	folliculin interacting protein 2	5	18	0	0	0	0	0	0
4124	KNTC1	kinetochore associated 1	2	18	0	0	0	0	0	0
4927	MVP	major vault protein	3	18	0	0	0	0	0	0
5758	PCSK2	proprotein convertase subtilisin/kexin type 2	3	18	0	0	0	0	0	0
6789	RPRD2	regulation of nuclear pre-mRNA domain containing 2	4	18	0	0	0	0	0	0
6964	SEC14L1	SEC14-like 1 (S. cerevisiae)	3	18	0	0	0	0	0	0
7878	TDP2	tyrosyl-DNA phosphodiesterase 2	2	18	0	0	0	0	0	0
7918	TFDP2	transcription factor Dp-2 (E2F dimerization partner 2)	3	18	0	0	0	0	0	0
7938	TH1L	TH1-like (Drosophila)	2	18	0	0	0	0	0	0
8470	UHRF2	ubiquitin-like, containing PHD and RING finger domains, 2	3	18	0	0	0	0	0	0
8886	ZMYM1	zinc finger, MYM-type 1	3	18	0	0	0	0	0	0
336	ALS2	amyotrophic lateral sclerosis 2 (juvenile)	4	19	0	0	0	0	0	0
680	ATRX	alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog, S. cerevisiae)	9	19	0	0	0	0	0	0
685	ATXN7	ataxin 7	2	19	0	0	0	0	0	0
865	C10orf18	chromosome 10 open reading frame 18	6	19	0	0	0	0	0	0
1617	CHD8	chromodomain helicase DNA binding protein 8	5	19	0	0	0	0	0	0
1939	CSNK1E	casein kinase 1, epsilon	2	19	0	0	0	0	0	0
1953	CTAGE1	cutaneous T-cell lymphoma-associated antigen 1	3	19	0	0	0	0	0	0
1954	CTAGE5	CTAGE family, member 5	2	19	0	0	0	0	0	0
2362	DSP	desmoplakin	4	19	0	0	0	0	0	0
2678	FAM135B	family with sequence similarity 135, member B	5	19	0	0	0	0	0	0
3580	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1	5	19	0	0	0	0	0	0
4063	KIF5B	kinesin family member 5B	2	19	0	0	0	0	0	0
4178	KRTAP4-11	keratin associated protein 4-11	2	19	0	0	0	0	0	0
4606	MCM7	minichromosome maintenance complex component 7	6	19	0	0	0	0	0	0
4628	MED13	mediator complex subunit 13	7	19	0	0	0	0	0	0
4988	MYO6	myosin VI	3	19	0	0	0	0	0	0
5465	OR4K1	olfactory receptor, family 4, subfamily K, member 1	3	19	0	0	0	0	0	0
5994	PLD5	phospholipase D family, member 5	5	19	0	0	0	0	0	0
6138	PPFIA2	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2	3	19	0	0	0	0	0	0
6194	PRAM1	PML-RARA regulated adaptor molecule 1	2	19	0	0	0	0	0	0
6526	RARRES1	retinoic acid receptor responder (tazarotene induced) 1	2	19	0	0	0	0	0	0
6840	RTN1	reticulon 1	3	19	0	0	0	0	0	0
6962	SDR16C5	short chain dehydrogenase/reductase family 16C, member 5	4	19	0	0	0	0	0	0
7573	SPTB	spectrin, beta, erythrocytic (includes spherocytosis, clinical type I)	4	19	0	0	0	0	0	0
9080	ZNF621	zinc finger protein 621	2	19	0	0	0	0	0	0
9191	ZUFSP	zinc finger with UFM1-specific peptidase domain	5	19	0	0	0	0	0	0
1364	CCDC45	coiled-coil domain containing 45	3	20	0	0	0	0	0	0
1973	CTSB	cathepsin B	4	20	0	0	0	0	0	0
2056	CYTSA	sperm antigen with calponin homology and coiled-coil domains 1-like	3	20	0	0	0	0	0	0
2167	DENND1C	DENN/MADD domain containing 1C	3	20	0	0	0	0	0	0
2677	FAM135A	family with sequence similarity 135, member A	7	20	0	0	0	0	0	0
2936	FNDC7	fibronectin type III domain containing 7	3	20	0	0	0	0	0	0
3116	GFPT2	glutamine-fructose-6-phosphate transaminase 2	2	20	0	0	0	0	0	0
3441	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	5	20	0	0	0	0	0	0
3524	HMOX1	heme oxygenase (decycling) 1	2	20	0	0	0	0	0	0
4196	L3MBTL4	l(3)mbt-like 4 (Drosophila)	3	20	0	0	0	0	0	0
4789	MOV10L1	Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse)	4	20	0	0	0	0	0	0
4895	MTMR6	myotubularin related protein 6	2	20	0	0	0	0	0	0
5060	NCAPH2	non-SMC condensin II complex, subunit H2	3	20	0	0	0	0	0	0
5305	NT5DC3	5'-nucleotidase domain containing 3	4	20	0	0	0	0	0	0
5328	NUP133	nucleoporin 133kDa	4	20	0	0	0	0	0	0
6507	RAN	RAN, member RAS oncogene family	2	20	0	0	0	0	0	0
7067	SFRS1	splicing factor, arginine/serine-rich 1 (splicing factor 2, alternate splicing factor)	3	20	0	0	0	0	0	0
7591	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1	3	20	0	0	0	0	0	0
7995	TLL2	tolloid-like 2	3	20	0	0	0	0	0	0
8155	TNRC6A	trinucleotide repeat containing 6A	6	20	0	0	0	0	0	0
8498	UPF2	UPF2 regulator of nonsense transcripts homolog (yeast)	5	20	0	0	0	0	0	0
8686	WFIKKN2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2	3	20	0	0	0	0	0	0
9057	ZNF562	zinc finger protein 562	2	20	0	0	0	0	0	0
9086	ZNF641	zinc finger protein 641	2	20	0	0	0	0	0	0
9128	ZNF75D	zinc finger protein 75D	2	20	0	0	0	0	0	0
130	ACTG1	actin, gamma 1	4	21	0	0	0	0	0	0
652	ATP4A	ATPase, H+/K+ exchanging, alpha polypeptide	2	21	0	0	0	0	0	0
1171	C7orf23	chromosome 7 open reading frame 23	2	21	0	0	0	0	0	0
1677	CLCA2	chloride channel, calcium activated, family member 2	3	21	0	0	0	0	0	0
1996	CWH43	cell wall biogenesis 43 C-terminal homolog (S. cerevisiae)	2	21	0	0	0	0	0	0
2917	FLT4	fms-related tyrosine kinase 4	4	21	0	0	0	0	0	0
3047	GALNT5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5 (GalNAc-T5)	5	21	0	0	0	0	0	0
3073	GATAD2B	GATA zinc finger domain containing 2B	3	21	0	0	0	0	0	0
3494	HIST1H2BJ	histone cluster 1, H2bj	2	21	0	0	0	0	0	0
3978	KIAA0586	KIAA0586	6	21	0	0	0	0	0	0
5023	NAGK	N-acetylglucosamine kinase	2	21	0	0	0	0	0	0
5039	NAT9	N-acetyltransferase 9	3	21	0	0	0	0	0	0
5495	OR52J3	olfactory receptor, family 52, subfamily J, member 3	3	21	0	0	0	0	0	0
5850	PGLYRP3	peptidoglycan recognition protein 3	4	21	0	0	0	0	0	0
6864	S100A14	S100 calcium binding protein A14	2	21	0	0	0	0	0	0
6919	SCD5	stearoyl-CoA desaturase 5	2	21	0	0	0	0	0	0
7494	SOX5	SRY (sex determining region Y)-box 5	3	21	0	0	0	0	0	0
7497	SOX9	SRY (sex determining region Y)-box 9 (campomelic dysplasia, autosomal sex-reversal)	3	21	0	0	0	0	0	0
7885	TDRD9	tudor domain containing 9	3	21	0	0	0	0	0	0
7988	TLCD1	TLC domain containing 1	2	21	0	0	0	0	0	0
8400	UBA5	ubiquitin-like modifier activating enzyme 5	3	21	0	0	0	0	0	0
9081	ZNF623	zinc finger protein 623	3	21	0	0	0	0	0	0
228	AFG3L2	AFG3 ATPase family gene 3-like 2 (yeast)	3	22	0	0	0	0	0	0
677	ATR	ataxia telangiectasia and Rad3 related	5	22	0	0	0	0	0	0
835	BSN	bassoon (presynaptic cytomatrix protein)	3	22	0	0	0	0	0	0
1081	C2orf29	chromosome 2 open reading frame 29	3	22	0	0	0	0	0	0
1395	CCDC99	coiled-coil domain containing 99	2	22	0	0	0	0	0	0
1420	CCT6B	chaperonin containing TCP1, subunit 6B (zeta 2)	3	22	0	0	0	0	0	0
1776	CNTN1	contactin 1	3	22	0	0	0	0	0	0
1906	CRISPLD1	cysteine-rich secretory protein LCCL domain containing 1	3	22	0	0	0	0	0	0
2045	CYP4A11	cytochrome P450, family 4, subfamily A, polypeptide 11	4	22	0	0	0	0	0	0
2081	DCAF11	DDB1 and CUL4 associated factor 11	3	22	0	0	0	0	0	0
2129	DDX20	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	4	22	0	0	0	0	0	0
2541	EPHA5	EPH receptor A5	4	22	0	0	0	0	0	0
2715	FAM19A2	family with sequence similarity 19 (chemokine (C-C motif)-like), member A2	2	22	0	0	0	0	0	0
2848	FCRL5	Fc receptor-like 5	4	22	0	0	0	0	0	0
3443	HEG1	HEG homolog 1 (zebrafish)	2	22	0	0	0	0	0	0
3651	IFT80	intraflagellar transport 80 homolog (Chlamydomonas)	4	22	0	0	0	0	0	0
3977	KIAA0564	KIAA0564	6	22	0	0	0	0	0	0
4216	LARP1B	La ribonucleoprotein domain family, member 1B	3	22	0	0	0	0	0	0
4352	LRBA	LPS-responsive vesicle trafficking, beach and anchor containing	6	22	0	0	0	0	0	0
4470	MACROD2	MACRO domain containing 2	4	22	0	0	0	0	0	0
4721	MKI67	antigen identified by monoclonal antibody Ki-67	7	22	0	0	0	0	0	0
